timestamp,epoch_time,open,high,low,close,volume
2025-10-03 08:55:00,1759481700.0,1883.9,1883.9,1883.5,1883.9,4103.0
2025-10-03 08:56:00,1759481760.0,1883.9,1885.3,1883.8,1884.6,5449.0
2025-10-03 08:57:00,1759481820.0,1885.1,1886.2,1885.1,1885.9,6011.0
2025-10-03 08:58:00,1759481880.0,1886.0,1887.0,1885.9,1887.0,4644.0
2025-10-03 08:59:00,1759481940.0,1887.0,1887.4,1886.4,1886.5,10507.0
2025-10-03 09:00:00,1759482000.0,1886.5,1887.8,1886.5,1887.7,8741.0
2025-10-03 09:01:00,1759482060.0,1887.7,1887.7,1886.5,1886.7,18077.0
2025-10-03 09:02:00,1759482120.0,1886.7,1887.7,1886.6,1887.7,6615.0
2025-10-03 09:03:00,1759482180.0,1887.7,1887.8,1886.5,1887.6,17795.0
2025-10-03 09:04:00,1759482240.0,1887.6,1888.7,1887.4,1888.1,7086.0
2025-10-03 09:05:00,1759482300.0,1888.2,1888.7,1888.1,1888.4,7874.0
2025-10-03 09:06:00,1759482360.0,1888.6,1889.9,1888.3,1889.8,10428.0
2025-10-03 09:07:00,1759482420.0,1889.8,1890.5,1888.6,1888.6,21067.0
2025-10-03 09:08:00,1759482480.0,1888.7,1889.1,1888.7,1889.1,6417.0
2025-10-03 09:09:00,1759482540.0,1889.1,1889.5,1888.9,1888.9,8193.0
2025-10-03 09:10:00,1759482600.0,1889.0,1890.2,1889.0,1890.2,13382.0
2025-10-03 09:11:00,1759482660.0,1890.1,1890.6,1890.0,1890.6,8701.0
2025-10-03 09:12:00,1759482720.0,1890.8,1891.3,1890.7,1891.2,7144.0
2025-10-03 09:13:00,1759482780.0,1891.3,1891.3,1889.9,1890.7,12746.0
2025-10-03 09:14:00,1759482840.0,1890.6,1891.0,1890.4,1891.0,3410.0
2025-10-03 09:15:00,1759482900.0,1891.0,1892.1,1890.9,1891.1,19426.0
2025-10-03 09:16:00,1759482960.0,1890.7,1890.7,1890.2,1890.7,20182.0
2025-10-03 09:17:00,1759483020.0,1890.7,1891.5,1890.6,1891.4,7261.0
2025-10-03 09:18:00,1759483080.0,1891.5,1892.2,1891.4,1892.2,13588.0
2025-10-03 09:19:00,1759483140.0,1892.1,1892.3,1889.5,1889.5,27848.0
2025-10-03 09:20:00,1759483200.0,1889.9,1890.0,1889.0,1889.0,8566.0
2025-10-03 09:21:00,1759483260.0,1889.0,1890.8,1888.9,1890.4,17449.0
2025-10-03 09:22:00,1759483320.0,1890.5,1891.6,1890.4,1891.3,13899.0
2025-10-03 09:23:00,1759483380.0,1891.4,1891.9,1890.9,1891.4,28878.0
2025-10-03 09:24:00,1759483440.0,1891.5,1891.8,1890.9,1891.7,7814.0
2025-10-03 09:25:00,1759483500.0,1891.7,1891.8,1890.3,1890.4,18185.0
2025-10-03 09:26:00,1759483560.0,1890.4,1890.5,1890.1,1890.5,11703.0
2025-10-03 09:27:00,1759483620.0,1890.5,1890.5,1890.4,1890.5,5239.0
2025-10-03 09:28:00,1759483680.0,1890.4,1891.4,1890.4,1891.3,5593.0
2025-10-03 09:29:00,1759483740.0,1891.3,1892.5,1891.3,1892.3,7417.0
2025-10-03 09:30:00,1759483800.0,1892.3,1892.9,1892.2,1892.7,55296.0
2025-10-03 09:31:00,1759483860.0,1892.7,1893.2,1892.7,1893.2,19764.0
2025-10-03 09:32:00,1759483920.0,1893.1,1894.2,1892.9,1894.2,35106.0
2025-10-03 09:33:00,1759483980.0,1894.2,1895.6,1894.1,1895.0,62272.0
2025-10-03 09:34:00,1759484040.0,1895.0,1897.2,1895.0,1895.9,117061.0
2025-10-03 09:35:00,1759484100.0,1895.5,1897.1,1895.5,1897.0,62067.0
2025-10-03 09:36:00,1759484160.0,1897.1,1898.6,1897.0,1898.6,85132.0
2025-10-03 09:37:00,1759484220.0,1898.5,1899.0,1898.0,1898.6,119584.0
2025-10-03 09:38:00,1759484280.0,1898.5,1900.2,1898.4,1900.1,107691.0
2025-10-03 09:39:00,1759484340.0,1900.0,1900.3,1899.2,1900.0,145312.0
2025-10-03 09:40:00,1759484400.0,1899.8,1899.9,1897.0,1897.5,51376.0
2025-10-03 09:41:00,1759484460.0,1897.7,1898.5,1897.5,1898.5,41668.0
2025-10-03 09:42:00,1759484520.0,1898.5,1898.5,1897.8,1897.8,24190.0
2025-10-03 09:43:00,1759484580.0,1897.9,1897.9,1896.3,1896.4,50670.0
2025-10-03 09:44:00,1759484640.0,1896.5,1896.5,1895.2,1895.3,39218.0
2025-10-03 09:45:00,1759484700.0,1895.2,1895.2,1894.4,1894.9,28998.0
2025-10-03 09:46:00,1759484760.0,1894.8,1896.0,1894.8,1896.0,40709.0
2025-10-03 09:47:00,1759484820.0,1896.0,1896.0,1893.8,1894.0,78246.0
2025-10-03 09:48:00,1759484880.0,1894.0,1894.0,1893.9,1893.9,53887.0
2025-10-03 09:49:00,1759484940.0,1894.0,1894.0,1893.9,1894.0,29496.0
2025-10-03 09:50:00,1759485000.0,1894.0,1894.0,1893.9,1893.9,49052.0
2025-10-03 09:51:00,1759485060.0,1894.0,1896.6,1893.9,1896.5,58532.0
2025-10-03 09:52:00,1759485120.0,1896.5,1896.9,1895.8,1896.0,51665.0
2025-10-03 09:53:00,1759485180.0,1896.0,1897.5,1895.9,1897.3,24171.0
2025-10-03 09:54:00,1759485240.0,1897.1,1899.6,1897.1,1899.2,28042.0
2025-10-03 09:55:00,1759485300.0,1899.3,1900.0,1899.3,1899.7,36253.0
2025-10-03 09:56:00,1759485360.0,1899.8,1900.0,1896.0,1896.0,42814.0
2025-10-03 09:57:00,1759485420.0,1895.8,1898.4,1895.0,1895.0,39599.0
2025-10-03 09:58:00,1759485480.0,1895.3,1896.1,1893.8,1894.0,29536.0
2025-10-03 09:59:00,1759485540.0,1894.0,1895.0,1892.1,1894.0,17947.0
