display_name,symbol_name,exchange_id,instrument,underlying_symbol,security_id
KAYNES 25 SEP 5800 CALL,KTNLOPT,BSE,OPTSTK,KAYNES,833733
PAGEIND 25 SEP 46500 PUT,PAGEOPT,BSE,OPTSTK,PAGEIND,833734
TVSMOTOR 25 SEP 2860 PUT,TMCLOPT,BSE,OPTSTK,TVSMOTOR,833735
AUROPHARMA 25 SEP 1280 CALL,AUPLOPT,BSE,OPTSTK,AUROPHARMA,833736
ALKEM SEP  FUT,ALKMFUT,BSE,FUTSTK,ALKEM,833737
NTPC 25 SEP 315 PUT,NTPCOPT,BSE,OPTSTK,NTPC,833738
RELIANCE 25 SEP 1410 PUT,RELIOPT,BSE,OPTSTK,RELIANCE,833739
SBICARD 25 SEP 1030 CALL,SCPLOPT,BSE,OPTSTK,SBICARD,833740
LODHA 25 SEP 1520 PUT,LODHOPT,BSE,OPTSTK,LODHA,833741
KEI 25 SEP 3650 PUT,KEILOPT,BSE,OPTSTK,KEI,833742
ADANIGREEN 25 SEP 920 PUT,AGELOPT,BSE,OPTSTK,ADANIGREEN,833743
ICICIPRULI 25 SEP 630 CALL,ICLFOPT,BSE,OPTSTK,ICICIPRULI,833744
ADANIENSOL 25 SEP 860 PUT,AESLOPT,BSE,OPTSTK,ADANIENSOL,833745
TECHM 25 SEP 1490 PUT,TECMOPT,BSE,OPTSTK,TECHM,833746
TRENT 25 SEP 5000 PUT,TRNTOPT,BSE,OPTSTK,TRENT,833747
ULTRACEMCO SEP  FUT,ULCLFUT,BSE,FUTSTK,ULTRACEMCO,833748
IREDA 25 SEP 190 PUT,IREDOPT,BSE,OPTSTK,IREDA,833749
ADANIGREEN 25 SEP 1060 PUT,AGELOPT,BSE,OPTSTK,ADANIGREEN,833750
IIFL 25 SEP 470 PUT,IIFLOPT,BSE,OPTSTK,IIFL,833752
PETRONET 25 SEP 315 PUT,PLNGOPT,BSE,OPTSTK,PETRONET,833753
SUPREMEIND 25 SEP 4350 CALL,SUPLOPT,BSE,OPTSTK,SUPREMEIND,833754
CHOLAFIN 25 SEP 1680 PUT,CIFLOPT,BSE,OPTSTK,CHOLAFIN,833755
TIINDIA 25 SEP 2700 CALL,TUBEOPT,BSE,OPTSTK,TIINDIA,833756
KEI 25 SEP 3800 CALL,KEILOPT,BSE,OPTSTK,KEI,833757
INDHOTEL 25 SEP 730 CALL,INDHOPT,BSE,OPTSTK,INDHOTEL,833758
BEL 25 SEP 390 PUT,BELLOPT,BSE,OPTSTK,BEL,833759
MAZDOCK 25 SEP 2600 CALL,MDSLOPT,BSE,OPTSTK,MAZDOCK,833760
INDIANB 25 SEP 670 PUT,INDBOPT,BSE,OPTSTK,INDIANB,833762
HDFCLIFE 25 SEP 790 PUT,HDLFOPT,BSE,OPTSTK,HDFCLIFE,833763
HCLTECH 25 SEP 1600 PUT,HCLTOPT,BSE,OPTSTK,HCLTECH,833764
PFC 25 SEP 460 CALL,PFCLOPT,BSE,OPTSTK,PFC,833765
WIPRO 25 SEP 260 CALL,WIPROPT,BSE,OPTSTK,WIPRO,833766
ICICIBANK 25 SEP 1440 PUT,ICICOPT,BSE,OPTSTK,ICICIBANK,833767
PNB 25 SEP 99.1 CALL,PNBKOPT,BSE,OPTSTK,PNB,833768
INDIGO 25 SEP 5400 PUT,INALOPT,BSE,OPTSTK,INDIGO,833769
APLAPOLLO 25 SEP 1920 PUT,AATLOPT,BSE,OPTSTK,APLAPOLLO,833770
PETRONET 25 SEP 280 CALL,PLNGOPT,BSE,OPTSTK,PETRONET,833771
RELIANCE 25 SEP 1400 CALL,RELIOPT,BSE,OPTSTK,RELIANCE,833772
GODREJPROP 25 SEP 2100 PUT,GPRLOPT,BSE,OPTSTK,GODREJPROP,833773
LTF 25 SEP 180 CALL,LNTFOPT,BSE,OPTSTK,LTF,833774
SHREECEM 25 SEP 29000 CALL,SHCMOPT,BSE,OPTSTK,SHREECEM,833775
PIDILITIND 25 SEP 1520 CALL,PIDIOPT,BSE,OPTSTK,PIDILITIND,833776
RVNL 25 SEP 350 PUT,RVNLOPT,BSE,OPTSTK,RVNL,833777
COLPAL 25 SEP 2400 CALL,COLGOPT,BSE,OPTSTK,COLPAL,833778
ANGELONE 25 SEP 3200 PUT,ANOLOPT,BSE,OPTSTK,ANGELONE,833779
IRCTC 25 SEP 820 PUT,IRCTOPT,BSE,OPTSTK,IRCTC,833781
EICHERMOT 25 SEP 5650 CALL,EMLDOPT,BSE,OPTSTK,EICHERMOT,833782
APLAPOLLO 25 SEP 1760 PUT,AATLOPT,BSE,OPTSTK,APLAPOLLO,833783
CUMMINSIND 25 SEP 3350 CALL,CUMLOPT,BSE,OPTSTK,CUMMINSIND,833784
NATIONALUM 25 SEP 185 PUT,NALCOPT,BSE,OPTSTK,NATIONALUM,833786
ULTRACEMCO 25 SEP 11300 PUT,ULCLOPT,BSE,OPTSTK,ULTRACEMCO,833787
PNB 25 SEP 103.1 PUT,PNBKOPT,BSE,OPTSTK,PNB,833788
BLUESTARCO 25 SEP 1640 CALL,BUSLOPT,BSE,OPTSTK,BLUESTARCO,833789
BIOCON 25 SEP 320 PUT,BIOCOPT,BSE,OPTSTK,BIOCON,833790
JIOFIN 25 SEP 310 CALL,JFSLOPT,BSE,OPTSTK,JIOFIN,833792
TRENT 25 SEP 5900 PUT,TRNTOPT,BSE,OPTSTK,TRENT,833793
SIEMENS 25 SEP 3700 PUT,SIEMOPT,BSE,OPTSTK,SIEMENS,833794
CROMPTON 25 SEP 345 CALL,CGCLOPT,BSE,OPTSTK,CROMPTON,833795
NESTLEIND 25 SEP 1240 PUT,NESLOPT,BSE,OPTSTK,NESTLEIND,833797
PPLPHARMA 25 SEP 235 CALL,PPHLOPT,BSE,OPTSTK,PPLPHARMA,833798
ICICIBANK 25 SEP 1430 CALL,ICICOPT,BSE,OPTSTK,ICICIBANK,833799
ZYDUSLIFE 25 SEP 950 CALL,CADLOPT,BSE,OPTSTK,ZYDUSLIFE,833801
ASHOKLEY 25 SEP 111.25 CALL,ALLDOPT,BSE,OPTSTK,ASHOKLEY,833802
BRITANNIA 25 SEP 5850 PUT,BRITOPT,BSE,OPTSTK,BRITANNIA,833803
BHEL 25 SEP 275 PUT,BHELOPT,BSE,OPTSTK,BHEL,833804
TATACHEM 25 SEP 950 PUT,TCHMOPT,BSE,OPTSTK,TATACHEM,833805
TORNTPHARM 25 SEP 3150 CALL,TRPLOPT,BSE,OPTSTK,TORNTPHARM,833806
UPL 25 SEP 670 CALL,UPHLOPT,BSE,OPTSTK,UPL,833807
INDUSTOWER 25 SEP 360 PUT,INFROPT,BSE,OPTSTK,INDUSTOWER,833808
HEROMOTOCO 25 SEP 4600 PUT,HEROOPT,BSE,OPTSTK,HEROMOTOCO,833809
INDUSTOWER 25 SEP 365 CALL,INFROPT,BSE,OPTSTK,INDUSTOWER,833811
LTIM 25 SEP 5100 PUT,LTILOPT,BSE,OPTSTK,LTIM,833813
ASIANPAINT 25 SEP 2280 CALL,ASPLOPT,BSE,OPTSTK,ASIANPAINT,833814
HDFCAMC 25 SEP 5000 PUT,HAMCOPT,BSE,OPTSTK,HDFCAMC,833815
LAURUSLABS 25 SEP 610 PUT,LABSOPT,BSE,OPTSTK,LAURUSLABS,833816
MPHASIS 25 SEP 2703 CALL,MPHSOPT,BSE,OPTSTK,MPHASIS,833817
IEX 25 SEP 177.5 PUT,IEEXOPT,BSE,OPTSTK,IEX,833818
NHPC 25 SEP 87 PUT,NHPCOPT,BSE,OPTSTK,NHPC,833819
SHREECEM 25 SEP 30000 PUT,SHCMOPT,BSE,OPTSTK,SHREECEM,833820
BLUESTARCO 25 SEP 1720 PUT,BUSLOPT,BSE,OPTSTK,BLUESTARCO,833821
NTPC 25 SEP 350 CALL,NTPCOPT,BSE,OPTSTK,NTPC,833822
CIPLA SEP  FUT,CIPLFUT,BSE,FUTSTK,CIPLA,833823
COALINDIA 25 SEP 415 PUT,COALOPT,BSE,OPTSTK,COALINDIA,833824
NHPC 25 SEP 83 CALL,NHPCOPT,BSE,OPTSTK,NHPC,833825
COLPAL 25 SEP 2320 PUT,COLGOPT,BSE,OPTSTK,COLPAL,833826
JSWSTEEL 25 SEP 990 CALL,JSWLOPT,BSE,OPTSTK,JSWSTEEL,833827
INDHOTEL 25 SEP 800 CALL,INDHOPT,BSE,OPTSTK,INDHOTEL,833829
GODREJCP 25 SEP 1170 PUT,GCPLOPT,BSE,OPTSTK,GODREJCP,833830
GAIL 25 SEP 177.5 CALL,GAILOPT,BSE,OPTSTK,GAIL,833831
TATATECH 25 SEP 770 CALL,TTCHOPT,BSE,OPTSTK,TATATECH,833832
ABCAPITAL 25 SEP 260 PUT,ABCLOPT,BSE,OPTSTK,ABCAPITAL,833833
VOLTAS 25 SEP 1280 CALL,VOLTOPT,BSE,OPTSTK,VOLTAS,833834
BLUESTARCO 25 SEP 1560 PUT,BUSLOPT,BSE,OPTSTK,BLUESTARCO,833835
BAJFINANCE 25 SEP 920 CALL,BAFLOPT,BSE,OPTSTK,BAJFINANCE,833838
CONCOR 25 SEP 632 PUT,CCOIOPT,BSE,OPTSTK,CONCOR,833839
COALINDIA 25 SEP 380 CALL,COALOPT,BSE,OPTSTK,COALINDIA,833840
SAIL 25 SEP 127.5 PUT,SAILOPT,BSE,OPTSTK,SAIL,833841
TATAELXSI 25 SEP 6650 PUT,TELXOPT,BSE,OPTSTK,TATAELXSI,833842
EICHERMOT 25 SEP 4950 PUT,EMLDOPT,BSE,OPTSTK,EICHERMOT,833843
RVNL 25 SEP 420 PUT,RVNLOPT,BSE,OPTSTK,RVNL,833844
BAJAJ-AUTO 25 SEP 8990 PUT,BAJTOPT,BSE,OPTSTK,BAJAJ-AUTO,833845
INDIANB 25 SEP 580 PUT,INDBOPT,BSE,OPTSTK,INDIANB,833848
AXISBANK 25 SEP 1260 CALL,AXISOPT,BSE,OPTSTK,AXISBANK,833849
PFC 25 SEP 370 CALL,PFCLOPT,BSE,OPTSTK,PFC,833850
TVSMOTOR 25 SEP 2760 CALL,TMCLOPT,BSE,OPTSTK,TVSMOTOR,833851
VBL 25 SEP 450 PUT,VABLOPT,BSE,OPTSTK,VBL,833852
ADANIGREEN 25 SEP 980 CALL,AGELOPT,BSE,OPTSTK,ADANIGREEN,833853
LODHA 25 SEP 1420 CALL,LODHOPT,BSE,OPTSTK,LODHA,833854
HINDALCO 25 SEP 630 CALL,HNDLOPT,BSE,OPTSTK,HINDALCO,833855
KEI 25 SEP 3550 CALL,KEILOPT,BSE,OPTSTK,KEI,833856
HINDUNILVR 25 SEP 2200 PUT,HULLOPT,BSE,OPTSTK,HINDUNILVR,833857
ASIANPAINT 25 SEP 2360 PUT,ASPLOPT,BSE,OPTSTK,ASIANPAINT,833858
IRCTC 25 SEP 730 PUT,IRCTOPT,BSE,OPTSTK,IRCTC,833859
INDIGO 25 SEP 5150 PUT,INALOPT,BSE,OPTSTK,INDIGO,833860
GODREJCP 25 SEP 1160 CALL,GCPLOPT,BSE,OPTSTK,GODREJCP,833861
TATAELXSI 25 SEP 6800 CALL,TELXOPT,BSE,OPTSTK,TATAELXSI,833862
HUDCO SEP  FUT,HUDCFUT,BSE,FUTSTK,HUDCO,833863
ETERNAL 25 SEP 235 PUT,ZOMAOPT,BSE,OPTSTK,ETERNAL,833864
MPHASIS 25 SEP 2623 PUT,MPHSOPT,BSE,OPTSTK,MPHASIS,833865
UNITDSPR 25 SEP 1500 CALL,UNSLOPT,BSE,OPTSTK,UNITDSPR,833866
VOLTAS 25 SEP 1360 PUT,VOLTOPT,BSE,OPTSTK,VOLTAS,833867
TIINDIA 25 SEP 3150 PUT,TUBEOPT,BSE,OPTSTK,TIINDIA,833868
NYKAA 25 SEP 200 PUT,NYKAOPT,BSE,OPTSTK,NYKAA,833869
PHOENIXLTD 25 SEP 1600 PUT,PHOEOPT,BSE,OPTSTK,PHOENIXLTD,833870
INDIGO 25 SEP 5300 CALL,INALOPT,BSE,OPTSTK,INDIGO,833871
LUPIN 25 SEP 2040 CALL,LUPLOPT,BSE,OPTSTK,LUPIN,833872
TCS 25 SEP 3440 CALL,TCSLOPT,BSE,OPTSTK,TCS,833873
MANAPPURAM 25 SEP 265 PUT,MANFOPT,BSE,OPTSTK,MANAPPURAM,833874
UPL 25 SEP 580 CALL,UPHLOPT,BSE,OPTSTK,UPL,833875
MARUTI 25 SEP 13100 CALL,MARUOPT,BSE,OPTSTK,MARUTI,833876
MFSL 25 SEP 1420 CALL,MXFSOPT,BSE,OPTSTK,MFSL,833877
YESBANK 25 SEP 25 PUT,YESBOPT,BSE,OPTSTK,YESBANK,833878
OFSS 25 SEP 10100 PUT,OFSSOPT,BSE,OPTSTK,OFSS,833879
NYKAA 25 SEP 205 CALL,NYKAOPT,BSE,OPTSTK,NYKAA,833880
IDFCFIRSTB 25 SEP 67 CALL,IDBLOPT,BSE,OPTSTK,IDFCFIRSTB,833881
ABB 25 SEP 6600 PUT,ABBLOPT,BSE,OPTSTK,ABB,833882
POLICYBZR 25 SEP 1720 CALL,PBFLOPT,BSE,OPTSTK,POLICYBZR,833883
SBILIFE 25 SEP 1860 PUT,SBLFOPT,BSE,OPTSTK,SBILIFE,833884
BIOCON 25 SEP 380 CALL,BIOCOPT,BSE,OPTSTK,BIOCON,833885
AXISBANK 25 SEP 1180 PUT,AXISOPT,BSE,OPTSTK,AXISBANK,833887
HEROMOTOCO 25 SEP 4350 PUT,HEROOPT,BSE,OPTSTK,HEROMOTOCO,833888
DALBHARAT 25 SEP 2220 CALL,DABLOPT,BSE,OPTSTK,DALBHARAT,833889
DMART 25 SEP 3750 CALL,AVSLOPT,BSE,OPTSTK,DMART,833890
GODREJCP 25 SEP 1240 PUT,GCPLOPT,BSE,OPTSTK,GODREJCP,833891
KALYANKJIL 25 SEP 510 CALL,KALYOPT,BSE,OPTSTK,KALYANKJIL,833892
NAUKRI 25 SEP 2200 CALL,NAUKOPT,BSE,OPTSTK,NAUKRI,833893
LODHA 25 SEP 1340 PUT,LODHOPT,BSE,OPTSTK,LODHA,833894
SIEMENS 25 SEP 3600 CALL,SIEMOPT,BSE,OPTSTK,SIEMENS,833895
JINDALSTEL 25 SEP 920 PUT,JSPLOPT,BSE,OPTSTK,JINDALSTEL,833897
NESTLEIND 25 SEP 1190 CALL,NESLOPT,BSE,OPTSTK,NESTLEIND,833898
BANKBARODA 25 SEP 225 CALL,BOBLOPT,BSE,OPTSTK,BANKBARODA,833899
DIVISLAB 25 SEP 6450 PUT,DIVIOPT,BSE,OPTSTK,DIVISLAB,833900
M&M 25 SEP 3000 CALL,MNMLOPT,BSE,OPTSTK,M&M,833902
HINDZINC 25 SEP 510 CALL,HNZLOPT,BSE,OPTSTK,HINDZINC,833903
SONACOMS 25 SEP 550 CALL,SONAOPT,BSE,OPTSTK,SONACOMS,833904
DALBHARAT 25 SEP 2060 CALL,DABLOPT,BSE,OPTSTK,DALBHARAT,833905
TATASTEEL 25 SEP 160 CALL,TISCOPT,BSE,OPTSTK,TATASTEEL,833906
DELHIVERY 25 SEP 390 PUT,DELLOPT,BSE,OPTSTK,DELHIVERY,833907
PAYTM 25 SEP 800 PUT,PYTMOPT,BSE,OPTSTK,PAYTM,833909
HEROMOTOCO 25 SEP 4500 CALL,HEROOPT,BSE,OPTSTK,HEROMOTOCO,833910
ICICIPRULI 25 SEP 635 CALL,ICLFOPT,BSE,OPTSTK,ICICIPRULI,833911
BDL 25 SEP 1750 PUT,BHDLOPT,BSE,OPTSTK,BDL,833912
MUTHOOTFIN 25 SEP 2500 CALL,MTFLOPT,BSE,OPTSTK,MUTHOOTFIN,833913
TCS 25 SEP 3520 PUT,TCSLOPT,BSE,OPTSTK,TCS,833914
PRESTIGE 25 SEP 1700 PUT,PEPLOPT,BSE,OPTSTK,PRESTIGE,833915
VBL 25 SEP 520 PUT,VABLOPT,BSE,OPTSTK,VBL,833916
HINDALCO 25 SEP 700 CALL,HNDLOPT,BSE,OPTSTK,HINDALCO,833917
DIXON 25 SEP 14750 CALL,DIXOOPT,BSE,OPTSTK,DIXON,833918
UNITDSPR 25 SEP 1420 PUT,UNSLOPT,BSE,OPTSTK,UNITDSPR,833919
MFSL 25 SEP 1500 PUT,MXFSOPT,BSE,OPTSTK,MFSL,833921
LT 25 SEP 3740 CALL,LNTLOPT,BSE,OPTSTK,LT,833922
MANKIND 25 SEP 2750 CALL,MANLOPT,BSE,OPTSTK,MANKIND,833923
TITAN SEP  FUT,TITAFUT,BSE,FUTSTK,TITAN,833924
MARUTI 25 SEP 11700 CALL,MARUOPT,BSE,OPTSTK,MARUTI,833925
DIVISLAB 25 SEP 6600 CALL,DIVIOPT,BSE,OPTSTK,DIVISLAB,833926
NAUKRI 25 SEP 800 PUT,NAUKOPT,BSE,OPTSTK,NAUKRI,833927
AXISBANK 25 SEP 1170 CALL,AXISOPT,BSE,OPTSTK,AXISBANK,833928
IIFL 25 SEP 475 PUT,IIFLOPT,BSE,OPTSTK,IIFL,833929
GAIL 25 SEP 210 PUT,GAILOPT,BSE,OPTSTK,GAIL,833930
FORTIS 25 SEP 720 CALL,FRHCOPT,BSE,OPTSTK,FORTIS,833931
POWERGRID 25 SEP 282.5 CALL,PGCLOPT,BSE,OPTSTK,POWERGRID,833932
GODREJCP 25 SEP 1230 CALL,GCPLOPT,BSE,OPTSTK,GODREJCP,833933
POLICYBZR 25 SEP 1800 PUT,PBFLOPT,BSE,OPTSTK,POLICYBZR,833934
TCS 25 SEP 3360 PUT,TCSLOPT,BSE,OPTSTK,TCS,833935
PRESTIGE 25 SEP 1540 PUT,PEPLOPT,BSE,OPTSTK,PRESTIGE,833936
HDFCAMC 25 SEP 4950 CALL,HAMCOPT,BSE,OPTSTK,HDFCAMC,833937
CROMPTON 25 SEP 320 PUT,CGCLOPT,BSE,OPTSTK,CROMPTON,833938
KOTAKBANK 25 SEP 2020 CALL,KOTBOPT,BSE,OPTSTK,KOTAKBANK,833939
LT 25 SEP 3580 CALL,LNTLOPT,BSE,OPTSTK,LT,833940
PPLPHARMA 25 SEP 210 PUT,PPHLOPT,BSE,OPTSTK,PPLPHARMA,833941
OFSS 25 SEP 9900 CALL,OFSSOPT,BSE,OPTSTK,OFSS,833942
GMRAIRPORT 25 SEP 80 PUT,GMRIOPT,BSE,OPTSTK,GMRAIRPORT,833943
BEL 25 SEP 395 PUT,BELLOPT,BSE,OPTSTK,BEL,833944
LTF 25 SEP 180 PUT,LNTFOPT,BSE,OPTSTK,LTF,833945
VEDL 25 SEP 444 PUT,VEDLOPT,BSE,OPTSTK,VEDL,833946
BDL 25 SEP 1900 CALL,BHDLOPT,BSE,OPTSTK,BDL,833947
WIPRO 25 SEP 265 CALL,WIPROPT,BSE,OPTSTK,WIPRO,833948
IEX 25 SEP 180 CALL,IEEXOPT,BSE,OPTSTK,IEX,833949
TATASTEEL 25 SEP 137.5 PUT,TISCOPT,BSE,OPTSTK,TATASTEEL,833950
BANKINDIA 25 SEP 115.95 PUT,BOILOPT,BSE,OPTSTK,BANKINDIA,833951
TITAGARH 25 SEP 980 PUT,TRSLOPT,BSE,OPTSTK,TITAGARH,833952
PNB 25 SEP 104.1 CALL,PNBKOPT,BSE,OPTSTK,PNB,833953
PETRONET 25 SEP 285 CALL,PLNGOPT,BSE,OPTSTK,PETRONET,833954
LTF 25 SEP 185 CALL,LNTFOPT,BSE,OPTSTK,LTF,833955
DALBHARAT 25 SEP 2140 PUT,DABLOPT,BSE,OPTSTK,DALBHARAT,833956
LICI 25 SEP 910 CALL,LICLOPT,BSE,OPTSTK,LICI,833957
CAMS 25 SEP 3800 PUT,CAMSOPT,BSE,OPTSTK,CAMS,833958
RVNL 25 SEP 480 CALL,RVNLOPT,BSE,OPTSTK,RVNL,833960
TATAELXSI 25 SEP 6550 CALL,TELXOPT,BSE,OPTSTK,TATAELXSI,833961
BAJAJ-AUTO 25 SEP 8890 CALL,BAJTOPT,BSE,OPTSTK,BAJAJ-AUTO,833962
AUBANK 25 SEP 800 CALL,AUSFOPT,BSE,OPTSTK,AUBANK,833963
HUDCO 25 SEP 220 CALL,HUDCOPT,BSE,OPTSTK,HUDCO,833964
OBEROIRLTY 25 SEP 1940 PUT,OBRLOPT,BSE,OPTSTK,OBEROIRLTY,833965
BIOCON 25 SEP 325 PUT,BIOCOPT,BSE,OPTSTK,BIOCON,833966
ASHOKLEY 25 SEP 111.25 PUT,ALLDOPT,BSE,OPTSTK,ASHOKLEY,833968
NAUKRI 25 SEP 1500 PUT,NAUKOPT,BSE,OPTSTK,NAUKRI,833969
AXISBANK 25 SEP 1250 PUT,AXISOPT,BSE,OPTSTK,AXISBANK,833970
IRCTC 25 SEP 790 CALL,IRCTOPT,BSE,OPTSTK,IRCTC,833972
AMBUJACEM 25 SEP 580 PUT,AMBCOPT,BSE,OPTSTK,AMBUJACEM,833973
PHOENIXLTD 25 SEP 1350 PUT,PHOEOPT,BSE,OPTSTK,PHOENIXLTD,833974
MUTHOOTFIN 25 SEP 2420 PUT,MTFLOPT,BSE,OPTSTK,MUTHOOTFIN,833975
KOTAKBANK 25 SEP 2100 PUT,KOTBOPT,BSE,OPTSTK,KOTAKBANK,833976
TATAPOWER 25 SEP 410 CALL,TATPOPT,BSE,OPTSTK,TATAPOWER,833977
LT 25 SEP 3660 PUT,LNTLOPT,BSE,OPTSTK,LT,833978
ASHOKLEY 25 SEP 113.75 CALL,ALLDOPT,BSE,OPTSTK,ASHOKLEY,833979
CAMS 25 SEP 4250 CALL,CAMSOPT,BSE,OPTSTK,CAMS,833980
INDUSTOWER 25 SEP 365 PUT,INFROPT,BSE,OPTSTK,INDUSTOWER,833981
BAJAJFINSV 25 SEP 2100 CALL,BAJFOPT,BSE,OPTSTK,BAJAJFINSV,833982
BHARATFORG 25 SEP 1200 PUT,BHFLOPT,BSE,OPTSTK,BHARATFORG,833983
INFY 25 SEP 1620 CALL,INFYOPT,BSE,OPTSTK,INFY,833984
NTPC 25 SEP 350 PUT,NTPCOPT,BSE,OPTSTK,NTPC,833985
ONGC 25 SEP 232.5 CALL,ONGCOPT,BSE,OPTSTK,ONGC,833986
TORNTPOWER 25 SEP 1460 CALL,TORPOPT,BSE,OPTSTK,TORNTPOWER,833987
KAYNES 25 SEP 5200 PUT,KTNLOPT,BSE,OPTSTK,KAYNES,833989
PIIND 25 SEP 3750 PUT,PINDOPT,BSE,OPTSTK,PIIND,833990
ICICIGI 25 SEP 2040 CALL,ILGIOPT,BSE,OPTSTK,ICICIGI,833991
SONACOMS 25 SEP 460 CALL,SONAOPT,BSE,OPTSTK,SONACOMS,833992
MAXHEALTH 25 SEP 1340 CALL,MAXLOPT,BSE,OPTSTK,MAXHEALTH,833993
GRASIM 25 SEP 2740 CALL,GRSMOPT,BSE,OPTSTK,GRASIM,833994
INFY 25 SEP 1460 CALL,INFYOPT,BSE,OPTSTK,INFY,833996
INDHOTEL 25 SEP 800 PUT,INDHOPT,BSE,OPTSTK,INDHOTEL,833997
LAURUSLABS 25 SEP 740 CALL,LABSOPT,BSE,OPTSTK,LAURUSLABS,833998
NTPC 25 SEP 355 CALL,NTPCOPT,BSE,OPTSTK,NTPC,833999
TATATECH 25 SEP 770 PUT,TTCHOPT,BSE,OPTSTK,TATATECH,834000
CYIENT 25 SEP 1320 CALL,CYTLOPT,BSE,OPTSTK,CYIENT,834001
MAZDOCK 25 SEP 3600 CALL,MDSLOPT,BSE,OPTSTK,MAZDOCK,834002
NHPC 25 SEP 88 CALL,NHPCOPT,BSE,OPTSTK,NHPC,834003
SHRIRAMFIN 25 SEP 690 PUT,SHTFOPT,BSE,OPTSTK,SHRIRAMFIN,834004
ULTRACEMCO 25 SEP 11200 CALL,ULCLOPT,BSE,OPTSTK,ULTRACEMCO,834005
ADANIPORTS 25 SEP 1580 CALL,MPSLOPT,BSE,OPTSTK,ADANIPORTS,834006
ABB 25 SEP 6500 CALL,ABBLOPT,BSE,OPTSTK,ABB,834007
DABUR 25 SEP 500 CALL,DABUOPT,BSE,OPTSTK,DABUR,834008
ADANIENT 25 SEP 2520 PUT,ADELOPT,BSE,OPTSTK,ADANIENT,834009
COALINDIA 25 SEP 380 PUT,COALOPT,BSE,OPTSTK,COALINDIA,834011
GRASIM 25 SEP 2580 CALL,GRSMOPT,BSE,OPTSTK,GRASIM,834012
SBILIFE 25 SEP 1760 CALL,SBLFOPT,BSE,OPTSTK,SBILIFE,834014
FEDERALBNK 25 SEP 200 CALL,FEDBOPT,BSE,OPTSTK,FEDERALBNK,834015
BANKBARODA 25 SEP 232.5 PUT,BOBLOPT,BSE,OPTSTK,BANKBARODA,834017
PIIND 25 SEP 3900 CALL,PINDOPT,BSE,OPTSTK,PIIND,834018
IDEA 25 SEP 12 PUT,IDEAOPT,BSE,OPTSTK,IDEA,834020
PFC 25 SEP 370 PUT,PFCLOPT,BSE,OPTSTK,PFC,834021
COALINDIA 25 SEP 385 CALL,COALOPT,BSE,OPTSTK,COALINDIA,834022
JINDALSTEL 25 SEP 980 CALL,JSPLOPT,BSE,OPTSTK,JINDALSTEL,834023
KOTAKBANK 25 SEP 1980 CALL,KOTBOPT,BSE,OPTSTK,KOTAKBANK,834025
DIVISLAB 25 SEP 6350 CALL,DIVIOPT,BSE,OPTSTK,DIVISLAB,834026
INFY 25 SEP 1700 PUT,INFYOPT,BSE,OPTSTK,INFY,834027
CANBK 25 SEP 110 CALL,CANBOPT,BSE,OPTSTK,CANBK,834028
HINDPETRO 25 SEP 399.5 PUT,HPCLOPT,BSE,OPTSTK,HINDPETRO,834029
PAYTM 25 SEP 860 CALL,PYTMOPT,BSE,OPTSTK,PAYTM,834030
BAJAJFINSV 25 SEP 2020 PUT,BAJFOPT,BSE,OPTSTK,BAJAJFINSV,834032
JIOFIN SEP  FUT,JFSLFUT,BSE,FUTSTK,JIOFIN,834033
BDL 25 SEP 1650 CALL,BHDLOPT,BSE,OPTSTK,BDL,834034
GRASIM 25 SEP 2820 PUT,GRSMOPT,BSE,OPTSTK,GRASIM,834035
INFY 25 SEP 1540 PUT,INFYOPT,BSE,OPTSTK,INFY,834036
RVNL 25 SEP 390 CALL,RVNLOPT,BSE,OPTSTK,RVNL,834037
YESBANK 25 SEP 13 PUT,YESBOPT,BSE,OPTSTK,YESBANK,834038
DMART 25 SEP 4350 CALL,AVSLOPT,BSE,OPTSTK,DMART,834039
SOLARINDS 25 SEP 18500 PUT,SOLAOPT,BSE,OPTSTK,SOLARINDS,834040
CYIENT 25 SEP 1400 PUT,CYTLOPT,BSE,OPTSTK,CYIENT,834041
OIL 25 SEP 490 PUT,OINLOPT,BSE,OPTSTK,OIL,834042
HAVELLS 25 SEP 1620 PUT,HAILOPT,BSE,OPTSTK,HAVELLS,834043
CROMPTON 25 SEP 380 CALL,CGCLOPT,BSE,OPTSTK,CROMPTON,834044
DIVISLAB 25 SEP 7050 PUT,DIVIOPT,BSE,OPTSTK,DIVISLAB,834045
BEL 25 SEP 410 CALL,BELLOPT,BSE,OPTSTK,BEL,834046
MAXHEALTH 25 SEP 1260 PUT,MAXLOPT,BSE,OPTSTK,MAXHEALTH,834047
WIPRO 25 SEP 272.5 PUT,WIPROPT,BSE,OPTSTK,WIPRO,834048
GRASIM 25 SEP 2660 PUT,GRSMOPT,BSE,OPTSTK,GRASIM,834049
CYIENT 25 SEP 1240 PUT,CYTLOPT,BSE,OPTSTK,CYIENT,834050
NMDC 25 SEP 74 PUT,NMDCOPT,BSE,OPTSTK,NMDC,834051
NYKAA 25 SEP 205 PUT,NYKAOPT,BSE,OPTSTK,NYKAA,834052
PERSISTENT 25 SEP 5400 PUT,PESLOPT,BSE,OPTSTK,PERSISTENT,834053
